Organisation;#;Question;#;Answer
Bitfury Surround GmbH;#;Bitte geben Sie Ihre Stellungnahme zu dem Anwendungsfeld Plattformökonomie ein:;#;Effizienzgewinn, Daten-Aggregation über die gesamte Plattform hinweg, jeder neue Teilnehmer erhöht den Wert der Plattform / des Marktplatzes für alle Beteiligten.
Bitfury Surround GmbH;#;Welche Anreizstrukturen bestehen, um eine Blockchain-basierte Plattformlösung aufzubauen? Kommt mit Blick auf die erforderliche Dezentralität und Datensouveränität letztlich nur eine öffentliche Blockchain in Frage oder sind auch private Blockchains denkbar?;#;Eine öffentliche Blockchain ist letztlich auf jeden Fall nötig, was aber nicht heißt, dass jede Transaktion über die öffentliche Blockchain abgebildet werden muss, sondern es können periodische StatusQuo-Abbildungen (vergleichbar wie DiscImages) über die PublicBlockchain laufen.
Bitfury Surround GmbH;#;Können diesbezügliche Blockchain-Lösungen kompatibel mit den rechtlichen Anforderungen zum Schutz personenbezogener Daten und zum Privatsphärenschutz ausgestaltet werden? Wenn ja, wie?;#;Die Möglichkeiten bestehen und müssen auch durchgesetzt werden. Wenn hier Details gefragt sind, dann steht die Bitfury Group (Hauptsitz Amsterdam) als Entwicklerin zahlreicher Anwendungen im Bereich Blockchain-ID, Authentifizierung und Transaktionslösungen für spezifisches Input zur Verfügung.
Bitfury Surround GmbH;#;Welches Geschäfts- bzw. Betreibermodell sollte hinter einer Blockchain-basierten Plattformlösung stehen?;#;Wir halten eine Co-Ownership für eine erfolgreiche Blockchain-basierte Plattform für die letztlich konsequenteste und erfolgreichversprechendste Lösung.
Bitfury Surround GmbH;#;Welche Rolle spielt Blockchain für den Aufbau von digitalen Genossenschaften („platform cooperatives“)?;#;Plattform-Kooperativen sind letztlich die Reinkultur für solche Beteiligungsmodelle; bislang wirft aber diese Form große Herausforderung bei der Governance und vor allem bei den Finanzierungsmöglichkeiten auf, da zumindest herkömmliche Investoren in dieser Beteiligungsform keine befriedigende Anlageform sehen.
Bitfury Surround GmbH;#;Bitte geben Sie Ihre Stellungnahme zum ökonomischen Potenzial ein:;#;Allgemein wird das ökonomische Potenzial der Blockchain-Technologie sehr hoch eingeschätzt und die zukünftigen Investitionen in Anwendungen wachsen weiterhin exponentiell.
Bitfury Surround GmbH;#;Wie schätzen Sie das ökonomische Potenzial der Blockchain-Technologie in den nächsten fünf Jahren ein?;#;Durch die Effizienzgewinnpotentiale über Blockchain-basierte Anwendungen halten wir schon in den nächsten fünf Jahren hohe Anwendungsreichweiten und damit Wachstum und Gewinne für möglich.
Bitfury Surround GmbH;#;Bitte geben Sie Ihre Stellungnahme zur Ersetzbarkeit von Intermediären ein:;#;fachspezifisch siehe oben im Bereich 13 2/2.
Bitkom e. V.;#;Bitte geben Sie Ihre Stellungnahme zur Relevanz der Blockchain-Technologie ein:;#;Die Blockchain-Technologie bietet neben dem Finanzsektor vor allem auch in der Logistik, insbesondere entlang ganzer Supply Chains großes Potenzial zur Optimierung einer Vielzahl an Prozessen. Überall dort, wo Nachweise über geleistete Transaktionen erbracht werden müssen oder der ordnungsgemäße Transfer von Gütern zu belegen ist, besteht ein Anwendungsfeld für die Blockchain-Technologie. Im Supply Chain Management können neben der manipulationssicheren Speicherung von Daten und Transaktionen in der Blockchain beispielsweise Zahlungsprozesse mittels Smart Contracts automatisiert und in Kombination mit den cyberphysischen Systemen im Internet der Dinge zunehmend auch autonomisiert werden. Durch das Entfallen manueller Tätigkeiten werden die involvierten Prozesse hierbei erheblich beschleunigt. Jeweils unterschiedliche Eigenschaften der Blockchain sind für die Anwendungsfelder und Branchen relevant. So sind beispielsweise für das Internet der Dinge vor allem die Smart Contracts mit die damit verbundenen Automatisierungs- und Autonomisierungspotenziale von zentraler Bedeutung. In Ergänzung dazu sind es bei Anwendungsfeldern aus den Bereichen Logistik und Supply Chain Management, digitale Medien oder für Herkunftsnachweise die irreversible Speicherung der Daten und Transaktionen. Grundsätzlich stimmt der Bitkom den obenstehenden Aussagen zu, allerdings kommt die Bedeutung von ergänzenden dezentralen Technologien zu kurz. Die Blockchain Technologie allein kann die oben angeführten Veränderungen nicht allein herbeiführen, dazu bedarf es weiterer, ergänzender Technologien, wie z.B. dezentrale Storage Lösungen (z.B. IPFS). Ergänzend suggeriert die explizite Namensgebung „Blockchain“, dass nun nur eine Strategie für Blockchain erarbeitet werden soll, welches, wenn man es ganz genau nimmt, Lösungen wie Directed Acyclic Graph DAG (Tangle) und weiteren Basistechnologien ausschließen würde. Viele der genannten Innovationen werden auch oder insbesondere durch die Smart Contract Technologie ermöglicht, welche ein Bestandteil von einer Blockchain sein kann (siehe Ethereum), aber nicht muss (siehe Bitcoin), aber gerade dieser technologische Teil wirft viele regulatorische, juristische und organisatorische Fragestellungen auf. Hier sollte zudem der Hinweis erfolgen, dass nicht nur Startups und Gründer die Blockchain-Technologie vorantreiben, sondern auch etablierte Unternehmen maßgeblich in F&E investieren und betriebsbereite BC-Lösungen für die Industrie entwickeln.
Bitkom e. V.;#;Bitte geben Sie Ihre Stellungnahme zur Funktionsweise der Blockchain-Technologie ein:;#;Die Bitkom-Studie „Blockchain in Deutschland – Einsatz, Potenziale, Herausforderungen“ (2019) verdeutlicht, wie sehr das Begriffsverständnis von Blockchain und DLT in Deutschland variiert. Während in Unternehmen die für „digitale Technologien“ verantwortlichen Mitarbeiter fast alle (95%) den Begriff „Blockchain“ erklären können, fällt die Abgrenzung zu DLT und anderen DLT-Verfahren noch schwer (nur 26%). Trotz der Schwierigkeit, Blockchain in einem kurzen Abschnitt zu definieren, möchten wir nochmal auf einige im Abschnitt genannte Punkt eingehen: • Der Begriff „Verschlüsselung“ wird oft im Bereich der BC-Technologie verwendet und kann zu Verwirrung führen. Da es in der BC-Technologie hauptsächlich um Hashwerte und digitale Signaturen geht, empfehlen wir an der Stelle des Begriffes „Verschlüsselung“ – den Begriff „Kryptographie“ zu nutzen. Bei der Verschlüsselung geht es um spätere Entschlüsselung. Bei den Hashwerten geht es um eine Einwegfunktion. • Im Abschnitt „Automatisierungpotenzial“ sollte der Fokus nicht nur auf Verträgen liegen, sondern das Automatisierungspotenzial von Regeln und Abläufen allgemein hervorgehoben werden. Smart Contracts sind keine Verträge im juristischen Sinne, auch wenn sie als Instrument zur effizienten Vertragsdurchführung genutzt werden können. • Im Abschnitt „Dezentrale Apps“ sollte beachtet werden, dass auch DApps von einem Anbieter (Marktteilnehmer) herausgegeben werden können und nicht zwangsweise Marktmacht verschieben. • Private Blockchains werden selten unternehmensintern genutzt (außer z.B. zu Compliance Zwecken) und sind eher im Konsortium relevant. • Kein ausschließlich Fokus auf die BC-Technologie oder Ethereum als öffentliche BC, sondern Betrachtungsrahmen für Technologien wie IOTA oder Hashgraph offen halten. • Skalierbarkeit kann auch die verarbeiteten Transaktionen in einem bestimmten Zeitraum beschreiben, nicht nur die Anzahl der Transaktionen pro Block. • Viele der Grundideen der BC-Technologie wurden bereits deutlich vor 2008 veröffentlicht. Die meisten technologischen Grundlagen, wie Hashfunktionen und Signaturen sind sogar noch älter. Der wesentliche Beitrag von Satoshi Nakamoto ist die Integration der unterschiedlichen Technologien im Rahmen der Anwendung Bitcoin. • Bei "Proof-of-Stake" werden immer Nutzer ausgewählt, die einen Anteil an der zugrundeliegenden Kryptowährung haben. Eine rein zufällige Auswahl unter allen Teilnehmern des Netzwerks würde die Sicherheit der BC gefährden.
Bitkom e. V.;#;Bitte geben Sie Ihre Stellungnahme zu den Anwendungsfeldern ein:;#;Jeweils unterschiedliche Eigenschaften der Blockchain sind für die Anwendungsfelder und Branchen relevant. So sind beispielsweise für das Internet der Dinge vor allem die Smart Contracts mit den damit verbundenen Automatisierungs- und Autonomisierungspotenzialen von zentraler Bedeutung. In Ergänzung dazu sind es bei Anwendungsfeldern aus den Bereichen Logistik und Supply Chain Management, digitale Medien oder für Herkunftsnachweise die irreversible Speicherung der Daten und Transaktionen. Der Einsatz von Blockchain sollte in diesem Sinne im Einzelfall abgewogen und niemals vorwegentschieden werden. Valide geschäftliche und technische Gründe müssen den Ausschlag geben. Das Anwendungspotenzial von Blockchain wird laut der Bitkom-Studie „Blockchain in Deutschland – Einsatz, Potenziale, Herausforderungen“ (2019) je nach Unternehmensgröße sehr unterschiedlich betrachtet. Während Unternehmen ab 500 Mitarbeitern der Blockchain-Technologie generell positiver gegenüberstehen und in sich in den meisten Fällen mit Anwendungsmöglichkeiten befassen, ist der Einsatz von Blockchain für die meisten kleinen Unternehmen noch kein Thema. In den Unternehmen findet der Blockchaineinsatz vor allem in der Unternehmensverwaltung (Buchhaltung, Finanzen, Controlling; 56%), in Logistik- und Lagerprozessen (34%), oder im Marketing/Vertrieb (26%) statt. Ziele des Blockchain-Einsatzes sind dabei insbesondere die Effizienzsteigerung (87%), die Sicherheit der Prozesse (80%), die Informationssicherheit (68%), die Senkung der Transaktionskosten (65%), die Vertrauensbildung bei der Zusammenarbeit mit anderen Organisationen (41%).
Bitkom e. V.;#;Fehlen aus Ihrer Sicht Anwendungsfelder? Bitte benennen und begründen Sie dieses:;#;Grundsätzlich ist zuzustimmen, dass in den aufgeführten Anwendungsfeldern/Sektoren die größten Potenziale für Blockchainanwendungen liegen. Ergänzend könnte der Hinweis auf den Anwendungsfalls der übergreifenden „Vernetzung“ von Sektoren noch angebracht werden. DLT hat da Potenzial, Industriesektoren zu verschmelzen, z.B. indem aus einem rein technischen und einem reinen Finanzprozess ein gemeinsamer Blockchain-basierter Prozess geschaffen wird. Darüber hinaus wäre es natürlich möglich, in den einzelnen genannten „Makro-“ Anwendungsfeldern noch detailliertere Anwendungsmöglichkeiten zu nennen bzw. diese aufzugliedern. „Verwaltung“ beispielsweise ist als Betrachtungsebene sehr weit gefasst. Hier könnte eine weitere Differenzierungsebene wie „Innere und Äußere Sicherheit“ eingebaut werden, da hier ggf. andere Anforderungen im Kontext Daten-/ Geheimschutz gelten. Auch der Bereich der industriellen Fertigung, des Maschinen- und Anlagebaus könnte noch expliziter, neben dem „Internet der Dinge“, genannt werden.
Bitkom e. V.;#;Bitte geben Sie Ihre Stellungnahme zu dem Themengebiet Kryptowährungen, Token und ICOs ein:;#;Kryptowährungen erwecken die Hoffnung auf neue, alternative Zahlungsmittel. Der Wert der meisten Kryptowährungen ist heute lediglich durch Angebot und Nachfrage am Markt zu ermitteln. Aufgrund ungleicher Verteilung der Coins/Tokens in oftmals nicht liquiden Märkten können Preise sehr stark manipuliert werden. Insbesondere bei Kryptowährungen mit niedrigen Marktkapitailisierungen und geringen Handelsvolumina ist das der Fall. Der Wert der „Utility“ von Utility Tokens zeigt sich auch erst nach dem Netzwerklaunch und wird hauptsächlich durch typische, ökonomische Parameter wie dem intrinsischen Wert (Anzahl Nutzer, Anzahl der Transaktionen, etc.) und dem Spekulationswert bestimmt. Der Gegenwert der Tokens die in einem ICO ausgegeben werden, entspricht also diesen beiden Dimensionen. Da oft noch keinerlei Nutzerbasis besteht, die Incentives der einzelnen Teilnehmer (Token Economics) nicht zureichend ausgetestet sind, sowie der Grundnutzen der Utility unklar ist, sind viele ICOs extrem spekulative Investments. Ob ICOs, ohne weitere Regularien und ohne Showcases, in denen Businessmodelle erfolgreich in eine Token Economy überführt wurden, eine zweite Renaissance erleben, ist sehr fraglich. Das Risiko eines Investments war in der Vergangenheit bei vielen Projekten als äußerst hoch einzuschätzen und somit für Privatanleger als höchst fraglich zu bewerten. So sehen Unternehmen im Einsammeln von Finanzmitteln im Rahmen von ICOs laut der Bitkom-Studie „Blockchain in Deutschland – Einsatz, Potenziale, Herausforderungen“ (2019) das geringste Potenzial der Blockchain (nur 36% stimmen dem zu). Durch eine entsprechende Schaffung von Rechtssicherheit und bindender Regelungen können ICOs zur Finanzierung von Unternehmen und Geschäftsprozessen jedoch durchaus Sinn machen. Die Ausgabe von Token, z.B. bei Immobilieninvestments, könnte Kleinstinvestitionen erst ermöglichen. Privatanleger erhalten so erstmals die Möglichkeit, in Asset-Klassen zu investieren, die ihnen aufgrund hoher Mindestinvestitionssummen zuvor nicht zugänglich waren. Dies stellt unter Einhaltung aller verbraucherschutzrechtlichen Voraussetzungen eine Demokratisierung alternativer Investments dar. Wir empfehlen Stablecoins in der Aufzählung hinzuzufügen. Stable coins sind spezielle Token, die bewusst an eine Fiat-Währung gekoppelt sind und dadurch das Währungsrisiko gegenüber Fiat-Währungen reduzieren.
Bitkom e. V.;#;Gibt es – außerhalb der Spekulation – nachhaltige Anwendungsmöglichkeiten für Kryptowährungen?;#;Kryptowährungen bilden eine Grundvoraussetzung für den Betrieb von öffentlichen Blockchains oder ähnlichen Netzwerken, da diese als Anreiz für die Bereitstellung von Ressourcen wie Rechenleistung, Speicherplatz, etc. und zur Absicherung des Netzwerkes gegen Angriffe benötigt werden. Ob der Wert einer Kryptowährung dabei losgelöst von einer zugrundeliegenden FIAT-Währung sein muss, ist fraglich. Allerdings können Kryptowährungen ihren Sinn nur dann optimal erfüllen, wenn ihr Wert an den Wert des Netzwerkes und der dort gespeicherten/verwalteten Werte gekoppelt ist. Die Notwendigkeit von dedizierten Kryptowährungen für eine DApp sollte jedoch grundsätzlich diskutiert werden. Stablecoins, aber auch andere Kryptowährungen ohne entsprechende Volatilität bieten die hinreichend bekannten Vorteile bei der Zahlungsabwicklung, sodass Kryptowährungen auch abseits der Spekulation Sinn machen. Ein Beispiel dafür ist das Building Blocks-Programm des World Food Programs (WFP), bei dem Flüchtlinge in Krisenregionen mit Hilfe einer Kryptowährung in einem ‘permissioned network’ Waren kaufen können. Hierbei werden nicht nur Kosten für Intermediäre bei der Zahlungsabwicklung gespart, sondern auch die Geschwindigkeit und Kontrolle, mit denen das WFP die Gelder verwalten und verteilen kann, haben sich verbessert. Durch das Hinzufügen weiterer Autoritäten in dem Blockchainnetzwerk ergibt sich die Möglichkeit, dass verschiedene Sektionen der UN transparent Spendengelder verwalten können. Insgesamt können Kryptowährungen die weitergehende Digitalisierung von Finanzprodukten vorantreiben.
Bitkom e. V.;#;Ist die Token-Emission eine zukunftsfähige Form der Unternehmens- und Projektfinanzierung bzw. unter welchen Rahmenbedingungen könnte sie sich dazu entwickeln?;#;Grundsätzlich ja, da der Token eine digitalere Form eines Anspruchs darstellen kann (Anteile an Unternehmen, Anleihen, Währung, Wertgegenstände, etc.). Die grundsätzlichen Vorteile der Zahlungsabwicklungen (Geschwindigkeit, Transparenz, geringere Transaktionskosten) werden auch in Zukunft eine große Rolle spielen.
Bitkom e. V.;#;Welcher Mehrwert und welche Hindernisse bestehen bei der Tokenisierung klassischer Wertpapiere?;#;Mögliche Mehrwerte der Tokenisierung sind z.B. die Liquidität der Token und mögliche teilbare Verrechnungseinheiten.
Bitkom e. V.;#;Welche Tokenarten werden den Markt der ICOs in den nächsten 5 Jahren dominieren?;#;Security Tokens, die neue Anlegerkreise und Sekundärmärkte erschließen können, werden in unseren Augen eine große Rolle spielen. Zusätzlich gehen wir davon aus, dass auch Utility Token und Kryptowährungen weiter Bestand haben werden.
Bitkom e. V.;#;Welche Missbrauchsrisiken bestehen? Welche Risiken bestehen für Kleinanleger?;#;Anleger, die in Kryptowährungen investieren, kaufen ein Versprechen in die Zukunft, das meist keinen gesicherten physischen Gegenwert hat. Es handelt sich daher um reine Spekulationsobjekte, die, im Gegensatz zu Aktien, nicht an den Erfolg des emittierenden Unternehmens gekoppelt sind. Wie auch bei Gutscheinen ist eine Wertsteigerung rein spekulativ. Ein Problem ist auch die asymmetrische Informationsverteilung bei ICOs. Kleinanleger können die Risiken, Produkte, und die token-emittierenden Unternehmen nur schlecht einschätzen.
Bitkom e. V.;#;Sollte die Emission von Utility-Token und Kryptowährungen reguliert werden? Sollte diese Regulierung auf europäischer oder auf nationaler Ebene erfolgen?;#;Ja, die Regulierung sollte auf europäischer Ebene erfolgen. Mit nationalen Alleingängen kann das Problem nicht gelöst werden. Insbesondere ICO Investoren müssen auch die rechtlichen Vorgaben ihres Heimatlandes erfüllen, selbst bei fortschrittlicher Regulierung in kleinen Staaten. Kleinanlegerschutz und kapitalmarktrechtliche Anforderungen sollten möglichst europäisch reguliert werden.
Bitkom e. V.;#;Welche inhaltlichen Aspekte (zum Beispiel Anlegerschutz, Marktintegrität (insbesondere bezüglich Insiderhandel und Kursmanipulation), Handelstransparenz, Erlaubnispflichten für bestimmte Dienstleistungen) sollte eine etwaige Regulierung adressieren?;#;Eine Regulierung sollte Anlegerschutz und Informationspflichten adressieren, und dabei Transparenz über die Tokenverteilung, Lock Up Periods, und Investmentpreise der einzelnen Marktteilnehmer (insbesondere bei mehrstufigen ICO-Modellen) schaffen. Zudem sollten auch Bewegungen von großen Tokenmengen im Handelsverlauf transparenter und sichtbarer werden, ggf. müssen auch OTC Deals mit adressiert werden. Zusätzlich müssten wohl auch Gefahren der Geldwäsche und betrügerischem Missbrauch der Blockchain-Technologie und ihrer Möglichkeiten adressiert werden.
Bitkom e. V.;#;Wie werden Potenziale von Kryptowährungen, die an Realwährungen gekoppelt sind, also sogenannte stable coins, bewertet?;#;Die Potenziale von Stable Coins sind langfristig sehr hoch einzuschätzen, da die Fungibilität der Token im digitalen Finanzsystem der Zukunft sehr wichtig sein wird. Zudem haben die Zentralbanken derzeit mehrheitlich nicht vor, Fiat-Währungen auf Blockchain-Basis anzubieten. Auch bei Stable Coins ist Transparenz der entscheidende Punkt. Es muss sichergestellt werden, dass die Realwerte der Währungen auch im Token hinterlegt wurden.
Bitkom e. V.;#;Bitte geben Sie Ihre Stellungnahme zu dem Themengebiet Anwendung in der Finanzwirtschaft ein:;#;Das Innovationspotenzial der Blockchain im Finanz- und Versicherungswesen wird gemeinhin darin gesehen, aktuell langwierige und komplexe Transaktionen zwischen Partnern, wie zum Beispiel zwei Finanzinstituten, durch Automatisierung zu beschleunigen und die Transaktionen zugleich manipulationssicher und transparent abzubilden und damit letztendlich Transaktionskosten zu reduzieren. Laut der Bitkom-Studie „Blockchain in Deutschland – Einsatz, Potenziale, Herausforderungen“ (2019) sehen drei Viertel der Banken und Versicherungen sehr großes bis eher großes Potenzial im Einsatz der Blockchain in ihrem Unternehmen. Vor allem als dezentrales Transaktionssystem und Handelsplattform (77%), zur sicheren und transparenten Übertragung von Eigentumsnachweisen (76%), und zur Verbriefung von realen Gütern und Finanztiteln (61%) wird Blockchain hohes Potenzial eingeräumt. Jedoch haben erst 6 % der Banken und Versicherungen DLT im Einsatz. Neben NASDAQ und ASX setzen auch zahlreiche Finanzunternehmen auf die Technologie. Es sind mehrere Blockchain-Konsortien entstanden, deren Teilnehmer Finanzunternehmen sind, zum Beispiel BCCC, R3, u.a.. Eine Vielzahl von Banken (z. B. Deutsche Bank, Santander, UBS, Barclays Bank, usw.) experimentiert mit der Technologie. Das Hyperledger-Projekt Iroha stellt beispielsweise für mehrere Unternehmen die Möglichkeit des gemeinsamen Managements der KYC-Daten (Know Your Customer) zur Verfügung. Aus Verbrauchersicht können durch den lückenlosen Nachweis von Transkationen bei DLT einfacher Regressansprüche belegt werden. Zudem können Transaktionskosten für Marktteilnehmer, darunter auch Endverbraucher, durch die Ausschaltung von Mittelsmännern sinken. Blockchain-Lösungen können für erhöhte Transparenz sorgen. Für Supply Chain Finance bietet die Blockchain-Technologie in Verbindung mit Smart Contracts ein vielversprechendes Anwendungsfeld. Durch die Harmonisierung und zeitliche Annäherung von Finanz- und Materialströmen (bis hin zur Echtzeit-Transaktion) profitieren Lieferanten von einer schnelleren Bezahlung. Vor allem bei Waren mit einer hohen Umschlaghäufigkeit bewegen sich die Materialströme so schnell, dass die Finanzströme i.d.R. erst mit einer größeren zeitlichen Verzögerung erfolgen. Der Einsatz innovativer Supply-Chain-Finance-Lösungen kann durch die Blockchain-Technologie befördert werden. Mithilfe der Blockchain-Technologie und Smart Contracts können rechnungslose Transaktionen ermöglicht werden.
Bitkom e. V.;#;In welchen Anwendungsbereichen im Finanzsektor sind Blockchain-Anwendungen bereits im produktiven Einsatz bzw. wo werden sie in absehbarer Zeit zum Einsatz kommen?;#;Es gibt zahlreiche Anwendungsbeispiele für den Blockchain Einsatz im Finanzwesen: • Blockchain World Wire (IBM, Stellar) • Blockchain bei Schuldschein-Transaktion (Daimler und LBBW) • Automatisierter Buchungsabgleich (webjet limited, Reychain) • Energiehandelsplattform (BP, Royal Dutch Shell, Statoil, Conjoule, Innogy) • Anleiheemission, bei der der Token die Aufgabe zur Hinterlegung einer Globalurkunder übernimmt (Bitbond) • Akkreditivkreditenplattform we.trade (IBM) • Anreizsystem für Plastikmüllsammlung (Plastic Bank) • Kredit Derivate (DTCC)
Bitkom e. V.;#;Zu welchen Erkenntnissen hat die Erprobung geführt mit Blick auf den zukünftigen Einsatz der Blockchain als Alternative zu bestehenden Systemen?;#;Allein die Effizienzsteigerung klassischer Finanzgeschäfte wird zukünftig für Banken nicht ausreichen, um am Markt zu bestehen. Es bedarf zusätzlich der Entwicklung neuer Produkte und disruptiver Geschäftsmodelle für Finanzdienstleister. Die Kombination von Material-, Informations- und Finanzflüssen mit Hilfe von auf vertrauenswürdigen Technologien beruhenden Transaktionssystemen wie Blockchain bewirkt die Vereinfachung des Zahlungsverkehrs und der Handelsfinanzierung und schafft gleichzeitig die Grundlage für ein durchgängiges Management von Supply Chains (end-to-end). Über eine Blockchain-basierte Plattform können Banken z.B. mit den Akteuren entlang der Wertschöpfungskette verbunden werden, um Handelsgeschäfte zukünftig schneller, effizienter und effektiver abwickeln zu können.
Bitkom e. V.;#;Wie ist die deutsche Finanzwirtschaft im Vergleich zur Finanzwirtschaft in Europa, USA und Asien im Bereich Blockchain-Technologie positioniert?;#;Im Bereich Blockchain-Technologie ist die Finanzwirtschaft einer der führenden Treiber und Stakeholder. Es existieren verschiedene, große Bankeninitiativen (z. B. we.trade) oder auch das R3-Konsortium um die Technologie „Corda“, an welchen Finanzinstitute aus aller Welt beteiligt sind. Ein Großteil der Entwicklungen findet in Europa, insbesondere in London, statt. Diese Initiativen verfolgen das Ziel, „klassisches“ Finanzgeschäft wie z. B. Transaction Banking, Finanzierung und/oder Wertpapierhandel auf der Blockchain abzuwickeln. Asien ist der Hotspot für den Handel verschiedener Kryptowährungen. Hier ist insbesondere Südkorea mit diversen Handelsplätzen zu nennen. Insgesamt hat die deutsche Finanzwirtschaft im Bereich Blockchain sicherlich noch Nachholbedarf was Blockchain Testphasen, Einsatz, und eingebrachte finanzielle und personelle Ressourcen angeht. Laut der Bitkom-Studie „Blockchain in Deutschland – Einsatz, Potenziale, Herausforderungen“ (2019)sehen die meisten Unternehmen Deutschland bei der Einführung von Blockchain maximal im Mittelfeld. 8 % beschreiben Deutschland sogar schon als abgeschlagen. Als Vorreiter werden insbesondere die Schweiz, Malta, Singapur oder Liechtenstein genannt.
Bitkom e. V.;#;Bitte geben Sie Ihre Stellungnahme zu dem Themengebiet Energie, insbesondere Stromhandel, ein:;#;Die Energiewende ist ohne Dezentralisierung und Digitalisierung nicht denkbar. Aufgrund der Zunahme an dezentralen Erzeugungs- und Verbrauchseinheiten, der steigenden Anzahl an Marktakteuren (Prosumer, Internet der Dinge, Elektrofahrzeuge) ist der Einsatz neuer Informations- und Kommunikations-Technologien nicht mehr wegzudenken. Blockchain kann hier ein zuverlässiges Register für Handelsbeziehungen darstellen. Man stelle sich zudem ein Zukunftsszenario vor, in dem lokale Stromverbraucher sowie Erzeuger über die dynamische Anpassung der Netzentgelte zu einem netzdienlichen Verhalten angereizt werden. Die Netzentgelte als Steuerungsmechanismus – dieser Methode würde mannigfaltige Änderungen bei der Regulierung mit sich bringen. In Zeiten kleinteiliger Stromerzeugung und -speicherung birgt der direkte Handel zwischen zwei Parteien, dem Erzeuger und dem Verbraucher, große Potenziale – gerade für die Marktintegration von kleinen und flexiblen Energieerzeugungsanlagen. Gerade ab dem Jahr 2024, wenn viele kleine PV-Anlagen aus der EEG-Förderungen herauszufallen, ist der lokale P2P Handel eine attraktive Alternative. So ist es möglich, soweit die Netz-Infrastruktur darauf ausgelegt ist, den Strom direkt zu liefern und die Zahlungen digital abzuwickeln. Der Nachweis bezüglich des Doppelvermarkungsverbots über eine Blockchain sowie das sichere und schnelle Teilen von Informationen stellen einen technischen Mehrwert für den P2P Stromhandel dar. Durch DLT kann eine klare Zuordnung des eingespeisten und verbrauchten Stroms zu variablen Preisen erfolgen. Hier sind digitale Stromzähler und die damit einhergehenden Datenbestände eine wesentliche Voraussetzung für die Umsetzung. Der in Deutschland verzögerte Smart-Meter-Rollout kann sich somit auch als Hemmnis für die kurzfristige Ausbreitung der Technologie und der entsprechenden Use Cases darstellen. Das Anwendungsfeld Energie wird sehr häufig als perfektes Anwendungsbeispiel aufgeführt, ist in Bezug auf die Herausforderungen jedoch eine Stufe komplexer als klassische Anwendungsfelder wie Kryptowährungen und Finanzdienstleistungen. Ursache ist dafür ist u.a., dass zum einen die physikalischen Gesetzmäßigkeiten und marktechnischen Notwendigkeiten beim Transport von Strom beachtet werden müssen, und zum anderen die Intermediäre nur schwer zu ersetzen sind.
Bitkom e. V.;#;Welche besonders relevanten / geeigneten Anwendungsfälle werden im Energiebereich gesehen?;#;Der zentrale Anwendungsfall im Energiesektor ist der dezentrale Stromhandel. Die Anzahl der Energieerzeuger steigt kontinuierlich. Immer mehr Verbraucher betreiben eigene Solar-, Wind- oder Biogasanlagen, deren überproduzierte Energie sie ins Stromnetz einspeisen bzw. direkt an den Nachbarn oder ein nahegelegenes Unternehmen verkaufen könnten. Über die Blockchain könnten diese Transaktionen in Echtzeit nachgehalten und zugleich abgerechnet werden – kryptographisch verschlüsselt und dennoch nachvollziehbar für alle Beteiligten. Dabei handelt es sich um einen weiteren Anwendungsfall, der sich besonders für den Blockchain-Einsatz eignet, da entsprechende Micro Payments bisher an Aufwand und Kosten scheitern. Weitere Anwendungsfälle, die sich sowohl technisch als auch regulatorisch abbilden lassen, sind der Lieferantenwechsel und Mieterstrom. Bei diesen Beispielen fungiert die Blockchain als Protokoll, um den sicheren Austausch von Information fälschungssicher zu gewährleisten. Die Bruttowertschöpfung von Strom zu steigern, Prozesskosten zu reduzieren und die Abrechnung zwischen den Beteiligten zu vereinfachen. Weitere mögliche Anwendungsfälle im Energiebereich sind z.B.: • Engpassmanagement in Elektrizitätsverteilernetzen • Energiedienstleistungen für Gebäude & Industrieprozesse • Anmeldung von Anlagen im Marktstammdatenregister (MaStR) • Zertifizierung von Herkunftsnachweisen • Abrechnung von Entgelten und Umlagen (Strom) • Kündigung und Lieferantenwechsel (Strom) • Außerbörslicher Großhandel (Strom) • Handel und Allokation von Netzkapazitäten (Strom) • Dezentrales Roaming für EV inkl. Abrechnung beim Sharing (privater) Wallboxen • Finanzierung und Sharing Investments von Anlagen gemäß Erneuerbare-Energien-Gesetz (Security Token) • Transaktionslösungen für Quartiere, Ermöglichen autarker Quartierversorgung
